;periodo_parlamentario;periodo_anual;legislatura;clean_link;file_name
72;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C856A8DC480EFC6D05258B1100644ED5/$FILE/Asis_OFICIAL_de_la_seión_del_2-5-2024.pdf;072_pp2021_2026_pa2023_2024_leg2.pdf
73;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D900FE7CD0167F2805258B030061FB48/$FILE/Asis_OFICIAL_de_la_seión_del_18-4-2024.pdf;073_pp2021_2026_pa2023_2024_leg2.pdf
74;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D05E0CF8CA9B105E05258B03000760A4/$FILE/Asis_OFICIAL_de_la_seión_del_17-4-2024.pdf;074_pp2021_2026_pa2023_2024_leg2.pdf
75;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4E42154BF075D5A305258AFC0062E737/$FILE/Asis_OFICIAL_de_la_seión_del_11-4-2024.pdf;075_pp2021_2026_pa2023_2024_leg2.pdf
76;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/637B0C583A5D376705258AFB0080FC5A/$FILE/Asis_OFICIAL_de_la_seión_del-10-4-2024.pdf;076_pp2021_2026_pa2023_2024_leg2.pdf
77;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9492151A75A3ED5C05258AF50062C595/$FILE/Asis_OFICIAL_de_la_seión_del_4-4-2024.pdf;077_pp2021_2026_pa2023_2024_leg2.pdf
78;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/58B27B1C1A1B99F405258AF4008071F9/$FILE/Asis_OFICIAL_de_la_seión_del-3-4-2024.pdf;078_pp2021_2026_pa2023_2024_leg2.pdf
79;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5E6133077C70C5AA05258AEC0004D89C/$FILE/Asis_OFICIAL_de_la_seión_del-25-3-2024.pdf;079_pp2021_2026_pa2023_2024_leg2.pdf
80;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4E097456C7B8ADC905258AE0005E42CC/$FILE/Asis_y_vot_OFICIAL_de_la_seión_del-14-3-2024.pdf;080_pp2021_2026_pa2023_2024_leg2.pdf
81;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F35D290EAAEEBBAE05258AE0000DABDD/$FILE/Asis_y_vot_OFICIAL_de_la_seión_del-13-3-2024.pdf;081_pp2021_2026_pa2023_2024_leg2.pdf
82;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/68DA8331EB66800705258ADE000297A7/$FILE/Asis_y_vot_OFICIAL_de_la_seión_del-11-3-2024.pdf;082_pp2021_2026_pa2023_2024_leg2.pdf
83;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1B24CBB0917CD5D405258ADA0011D198/$FILE/Asis_y_vot_OFICIAL_de_la_seión_del-7-3-2024.pdf;083_pp2021_2026_pa2023_2024_leg2.pdf
84;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BEE2719A4EDC7A8F05258AD80061345F/$FILE/Asis_y_vot_OFICIAL_de_la_seión_del__6-3-2024.pdf;084_pp2021_2026_pa2023_2024_leg2.pdf
85;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C617FB5EA9540A1305258AD300594E18/$FILE/Asis_y_vot_OFICIAL_de_la_seión_del-1-3-2024.pdf;085_pp2021_2026_pa2023_2024_leg2.pdf
86;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Extraordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8827159F0A486E0505258B4D00581712/$FILE/Asis_y_vot_de_la_sesión_del_1-7-2024.pdf;086_pp2021_2026_pa2023_2024_leg1.pdf
87;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6AFE9B1AE22DFFAD05258A86005FF526/$FILE/Asis_y_vot_OFICIAL_de_la_seión_del_15-12-2023.pdf;087_pp2021_2026_pa2023_2024_leg1.pdf
88;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B4F7B160875C072805258A85005AFFF5/$FILE/Asis_y_vot_OFICIAL_de_la_sesión_del-14-12-2023.pdf;088_pp2021_2026_pa2023_2024_leg1.pdf
89;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B0F3712F5AEA5F6D05258A8500009F2A/$FILE/Asis_y_vot_OFICIAL_de_la_sesión_del_13-12-2023.pdf;089_pp2021_2026_pa2023_2024_leg1.pdf
90;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/96282EBD4253572005258A7D0062B9CF/$FILE/Asis_OFICIAL_de_la_sesión_matutina_del-6-11-2023.pdf;090_pp2021_2026_pa2023_2024_leg1.pdf
91;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/25FEB4024EF99F7705258A7E000C14B8/$FILE/Asis_y_vot_OFICIAL_de_la_sesión_vespertina_del_6-12-2023.pdf;091_pp2021_2026_pa2023_2024_leg1.pdf
92;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/97F7EDD81893ED9205258A7D00575E68/$FILE/Asis_y_vot_de_la_sesión_del_5-12-2023.pdf;092_pp2021_2026_pa2023_2024_leg1.pdf
93;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D51748F403ACABAC05258A770072545C/$FILE/Asis_vot_OFICIAL-30-11-23.pdf;093_pp2021_2026_pa2023_2024_leg1.pdf
94;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/82BD71DB63E4F2F405258A770073F5C0/$FILE/Asis_y_vot_OFICIALES_del_30-11-2023.pdf;094_pp2021_2026_pa2023_2024_leg1.pdf
95;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F4BE4D283C8F07A405258A7600588C1F/$FILE/Asis_y_vot_OFICIAL_29-11-23_matinal.pdf;095_pp2021_2026_pa2023_2024_leg1.pdf
96;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/153D93D226772FDD05258A84005BD341/$FILE/Asis_y_vot_OFICIAL_29-11-23_vespertina.pdf;096_pp2021_2026_pa2023_2024_leg1.pdf
97;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CAC095D12D7CA8BA05258A720001F91B/$FILE/Asis_vot_OFICIAL_24-11-23.pdf;097_pp2021_2026_pa2023_2024_leg1.pdf
98;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EE7EF5019F383E5705258A70005A7AD9/$FILE/Asis_vot_OFICIAL-23-11-23.pdf;098_pp2021_2026_pa2023_2024_leg1.pdf
99;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AF93ADFDE97FFD7405258A6F00582732/$FILE/Asis_vot_OFICIAL_22-11-23.pdf;099_pp2021_2026_pa2023_2024_leg1.pdf
100;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EA9E306D6C69FDA405258A7100724C18/$FILE/Asis_votac_OFICIAL_16-11-23.pdf;100_pp2021_2026_pa2023_2024_leg1.pdf
101;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8337EF187522EF0505258A6A0076DA21/$FILE/Asis_vot_OFICIAL_15-11-23.pdf;101_pp2021_2026_pa2023_2024_leg1.pdf
102;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4E35901E0B5EC7D505258A6E006BF97F/$FILE/Asis_vot_OFICIAL_09-11-23.pdf;102_pp2021_2026_pa2023_2024_leg1.pdf
103;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2F753375F77B37C605258A61007989CD/$FILE/Asis_OFICIAL_08-11-23.pdf;103_pp2021_2026_pa2023_2024_leg1.pdf
104;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DE7753F6843E9CA505258A61006B4C92/$FILE/Asis_OFICIAL_7-11-23.pdf;104_pp2021_2026_pa2023_2024_leg1.pdf
105;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/675F492B20FB2F4E05258A66006C7D0D/$FILE/Asis_vot_OFICIAL_02-11-2023.pdf;105_pp2021_2026_pa2023_2024_leg1.pdf
106;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5DBCE3C26221129E05258A5900789573/$FILE/Asis_vot_OFICIAL_30-10-23.pdf;106_pp2021_2026_pa2023_2024_leg1.pdf
107;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FE7A33721D4EADD305258A58005C8581/$FILE/Asis_vot_OFICIAL_20-10-23.pdf;107_pp2021_2026_pa2023_2024_leg1.pdf
108;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5FF924CD7FD95E9B05258A58005D3E18/$FILE/Asis_vot_OFICIAL_19-10-23.pdf;108_pp2021_2026_pa2023_2024_leg1.pdf
109;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4B6A6F89FE2DF22405258A4D0008B5DF/$FILE/Asis_vot_OFICIAL_18-10-23.pdf;109_pp2021_2026_pa2023_2024_leg1.pdf
110;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/99546F767F87DAA605258A4C006F0F23/$FILE/Asis_vot_OFICIAL_12-10-23.pdf;110_pp2021_2026_pa2023_2024_leg1.pdf
111;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6AACE8526CF81BDD05258A4C006EA3D4/$FILE/Asis_vot_OFICIAL_11-10-23.pdf;111_pp2021_2026_pa2023_2024_leg1.pdf
112;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8A51AA0E766CCF4705258A4A004F186F/$FILE/Asis_OFICIAL_05-10-23.pdf;112_pp2021_2026_pa2023_2024_leg1.pdf
113;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F5C5C65A2139CF2105258A4A004F3C65/$FILE/Asis_vot_OFICIAL_05-10-23.pdf;113_pp2021_2026_pa2023_2024_leg1.pdf
114;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C528ECF4D62E2DC405258A4A00758F21/$FILE/Asis_vot_OFICIAL_4-10-23.pdf;114_pp2021_2026_pa2023_2024_leg1.pdf
115;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3E7B73BD1EDA0EDA05258A36006FBFEA/$FILE/Asis_vot_OFICIAL_21-09-23.pdf;115_pp2021_2026_pa2023_2024_leg1.pdf
116;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FED4B7B0BB66C57605258A32005E72B2/$FILE/Asis_OFICIAL_sesión_solemne_20-09-23.pdf;116_pp2021_2026_pa2023_2024_leg1.pdf
117;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A715238B8099D08D05258A36006FD8A1/$FILE/Asis_vot_OFICIAL_20-09-23.pdf;117_pp2021_2026_pa2023_2024_leg1.pdf
118;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4B018A90DC638E1305258A32005E91DE/$FILE/Asis_vot_OFICIAL_14-09-23.pdf;118_pp2021_2026_pa2023_2024_leg1.pdf
119;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/94FB41EFCF41580F05258A32005E64D3/$FILE/Asis_OFICIAL_13-09-23.pdf;119_pp2021_2026_pa2023_2024_leg1.pdf
120;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/55DC83117FB0969005258A2A004E05AF/$FILE/Asis_vot_OFICIAL_07-09-23.pdf;120_pp2021_2026_pa2023_2024_leg1.pdf
121;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F10BAF38620C843905258A280070CD70/$FILE/Asis_OFICIAL_06-09-2023.pdf;121_pp2021_2026_pa2023_2024_leg1.pdf
122;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/179F7F0F4B49AFD505258A2400556A36/$FILE/Asis_vot_OFICIAL_31-08-23.pdf;122_pp2021_2026_pa2023_2024_leg1.pdf
123;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/294E81861EAAF0C605258A0F006BD62F/$FILE/Asis_vot_OFICIAL_17-08-23.pdf;123_pp2021_2026_pa2023_2024_leg1.pdf
124;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FC56E70BFAA1FC2905258A0D006DEE3E/$FILE/Asis_vot_OFICIAL_14-08-23.pdf;124_pp2021_2026_pa2023_2024_leg1.pdf
125;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C6D0E8FA5C7E16BC05258A01006FFE0D/$FILE/Asis_vot_OFICIAL_03-08-23.pdf;125_pp2021_2026_pa2023_2024_leg1.pdf
126;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/199235E7C28E76DD052589FD0062A9F4/$FILE/Asistencia_OFICIAL_28-07-23.pdf;126_pp2021_2026_pa2023_2024_leg1.pdf
127;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2023 - 2024;Asistencia de la sesión del 27-07-2022 (Sesión de Instalación de la Legislatura 2023 - 2024);https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7A30445B6B44C9DB052589FD006273BF/$FILE/Asistencia_OFICIAL_27-07-2023.pdf;127_pp2021_2026_pa2023_2024_leg0.pdf
128;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/90D2DBEA282EAD02052589F80064CCC0/$FILE/Asis_vot_OFICIAL_26-07-23.pdf;128_pp2021_2026_pa2022_2023_leg2.pdf
129;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BA4D4A986C36895A052589E200830A29/$FILE/Asis_vot_OFICIAL_22-06-2023.pdf;129_pp2021_2026_pa2022_2023_leg2.pdf
130;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BBDC5F93C1719B9C052589E2000410BC/$FILE/Asis_vot_OFICIAL_21-06-23.pdf;130_pp2021_2026_pa2022_2023_leg2.pdf
131;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F67A80334B76C091052589DC006FD768/$FILE/Asis_vot_OFICIAL_20-06-23.pdf;131_pp2021_2026_pa2022_2023_leg2.pdf
132;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7AC1D34A7321467E052589D4004E7B31/$FILE/Asis_vot_OFICIAL_15-06-23.pdf;132_pp2021_2026_pa2022_2023_leg2.pdf
133;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B0122ACCFF7E4E3F052589D3006FE6F9/$FILE/Asis_vot_OFICIAL_14-06-23.pdf;133_pp2021_2026_pa2022_2023_leg2.pdf
134;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F826D7E791DBA887052589D0006DD46A/$FILE/Asis_vot_OFICIAL_08-06-23.pdf;134_pp2021_2026_pa2022_2023_leg2.pdf
135;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3CD94D01E9D954C4052589BF00795DEF/$FILE/Asis_vot_OFICIAL_25-05-23.pdf;135_pp2021_2026_pa2022_2023_leg2.pdf
136;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BA9174B11864EA62052589BF0070A5FB/$FILE/Asis_vot_OFICIAL_24-05-23.pdf;136_pp2021_2026_pa2022_2023_leg2.pdf
137;Congreso de la República - Periodo Parlamentario 2021 - 2026;Período Anual de Sesiones 2022 - 2023;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C2CBB16A14296F9D052589BB000BBA71/$FILE/Asis_vot_OFICIAL_18-05-23.pdf;137_pp2021_2026_pa2022_2023_leg2.pdf
